Name,F,M,Year
Drew,0,3,2005
Dylan,0,144,2005
Eabha,9,0,2005
Eadaoin,8,0,2005
Eamon,0,9,2005
Eamonn,0,13,2005
Ebony,9,0,2005
Eden,6,0,2005
Edward,0,16,2005
Eibhlin,3,0,2005
Eileen,4,0,2005
Eilidh,3,0,2005
Eilis,3,0,2005
Eilish,3,0,2005
Eimear,75,0,2005
Eimhear,6,0,2005
Eireann,5,0,2005
Eleanor,8,0,2005
Elena,5,0,2005
Elijah,0,5,2005
Elise,3,0,2005
Elisha,9,0,2005
Elizabeth,32,0,2005
Ella,93,0,2005
Ella-Rose,3,0,2005
Elle,17,0,2005
Ellen,70,0,2005
Ellie,217,0,2005
Ellie-Mae,7,0,2005
Ellie-Rose,3,0,2005
Elliot,0,7,2005
Elliott,0,6,2005
Eloise,5,0,2005
Emer,12,0,2005
Emilie,3,0,2005
Emily,128,0,2005
Emma,220,0,2005
Emma-Louise,3,0,2005
Emmanuel,0,3,2005
Emmet,0,7,2005
Emmett,0,8,2005
Enda,0,12,2005
Enya,7,0,2005
Eoghain,0,3,2005
Eoghan,0,34,2005
Eoin,0,101,2005
Eric,0,3,2005
Erika,7,0,2005
Erin,149,0,2005
Erinn,5,0,2005
Eryn,3,0,2005
Esther,3,0,2005
Ethan,0,177,2005
Euan,0,12,2005
Eunan,0,9,2005
Eva,76,0,2005
Evan,0,31,2005
Eve,69,0,2005
Evie,33,0,2005
Ewan,0,24,2005
Fabian,0,3,2005
Faith,34,0,2005
Farrah,5,0,2005
Faye,14,0,2005
Felicity,4,0,2005
Fergus,0,3,2005
Fiachra,0,9,2005
Finlay,0,19,2005
Finley,0,5,2005
Finn,0,34,2005
Fintan,0,15,2005
Fiona,12,0,2005
Fionn,0,21,2005
Fionntan,0,4,2005
Fionnuala,4,0,2005
Fiontan,0,3,2005
Flynn,0,4,2005
Francesca,3,0,2005
Francis,0,16,2005
Frazer,0,4,2005
Freddie,0,4,2005
Freya,7,0,2005
Gabriel,0,12,2005
Gabriela,3,0,2005
Gabriella,4,0,2005
Gabrielle,5,0,2005
Gareth,0,14,2005
Gary,0,19,2005
Gavin,0,21,2005
Gearoid,0,3,2005
Gemma,20,0,2005
George,0,20,2005
Georgia,27,0,2005
Georgina,5,0,2005
Gerard,0,16,2005
Glen,0,3,2005
Glenn,0,4,2005
Grace,125,0,2005
Gracie,8,0,2005
Grainne,14,0,2005
Halle,6,0,2005
Hanna,8,0,2005
Hannah,185,0,2005
Harley,4,7,2005
Harrison,0,16,2005
Harry,0,85,2005
Harvey,0,40,2005
Hayden,0,6,2005
Hayley,10,0,2005
Heather,9,0,2005
Heidi,5,0,2005
Helen,3,0,2005
Henry,0,9,2005
Hollie,28,0,2005
Holly,90,0,2005
Honey,3,0,2005
Hope,8,0,2005
Hugh,0,7,2005
Ian,0,5,2005
Imogen,7,0,2005
Iona,4,0,2005
Isaac,0,31,2005
Isabel,5,0,2005
Isabella,25,0,2005
Isabelle,7,0,2005
Isla,5,0,2005
Isobel,3,0,2005
Jack,0,346,2005
Jackson,0,7,2005
Jacob,0,53,2005
Jacqueline,5,0,2005
Jade,5,0,2005
Jai,0,4,2005
Jake,0,120,2005
James,0,238,2005
Jamie,4,189,2005
Jamie-Lee,0,3,2005
Jamie-Leigh,3,0,2005
Jan,0,3,2005
Jane,20,0,2005
Jarlath,0,3,2005
Jasmin,3,0,2005
Jasmine,24,0,2005
Jason,0,26,2005
Jay,0,62,2005
Jayden,0,10,2005
Jayne,11,0,2005
Jazmin,4,0,2005
Jemma,7,0,2005
Jenna,27,0,2005
Jennifer,20,0,2005
Jenny,4,0,2005
Jenson,0,4,2005
Jesse,0,3,2005
Jessica,143,0,2005
Jia,4,0,2005
Jill,3,0,2005
Jim,0,3,2005
Joanna,4,0,2005
Joanne,8,0,2005
Jodi,11,0,2005
Jodie,51,0,2005
Joe,0,14,2005
Joel,0,60,2005
Joey,0,5,2005
John,0,103,2005
Johnny,0,11,2005
Jon,0,4,2005
Jonah,0,6,2005
Jonathan,0,58,2005
Jonathon,0,4,2005
Jordan,0,32,2005
Jorja,7,0,2005
Joseph,0,74,2005
Josephine,3,0,2005
Josh,0,74,2005
Joshua,0,193,2005
Josie,8,0,2005
Joy,7,0,2005
Jude,0,58,2005
Judith,4,0,2005
Julia,7,0,2005
Julie,4,0,2005
Junior,0,4,2005
Justin,0,15,2005
Kacey,17,0,2005
Kaci,15,0,2005
Kaden,0,4,2005
Kadie,4,0,2005
Kady,4,0,2005
Kai,0,25,2005
Kaitlin,7,0,2005
Kaitlyn,21,0,2005
Kane,0,4,2005
Kara,12,0,2005
Karina,3,0,2005
Karl,0,16,2005
Karla,3,0,2005
Karol,0,4,2005
Karolina,4,0,2005
Kasey,3,0,2005
Kate,40,0,2005
Katelyn,25,0,2005
Katherine,11,0,2005
Kathleen,9,0,2005
Kathryn,13,0,2005
Katie,290,0,2005
Katie-Leigh,3,0,2005
Katie-Rose,3,0,2005
Katrina,5,0,2005
Katy,15,0,2005
Kayla,23,0,2005
Kaylah,3,0,2005
Kayleigh,12,0,2005
Kealan,0,7,2005
Keegan,0,4,2005
Keela,7,0,2005
Keelan,0,10,2005
Keeley,8,0,2005
Keelin,0,4,2005
Keely,4,0,2005
Keenan,0,3,2005
Keeva,5,0,2005
Keira,7,0,2005
Keith,0,3,2005
Kelis,3,0,2005
Kellie,4,0,2005
Kelly,4,0,2005
Kelsey,13,0,2005
Kelsie,3,0,2005
Kelvin,0,3,2005
Kenzi,3,0,2005
Kenzie,5,23,2005
Keri,4,0,2005
Kerri,10,0,2005
Kerrie,5,0,2005
Kerry,13,0,2005
Kevin,0,34,2005
Kezia,5,0,2005
Kian,0,13,2005
Kiera,9,0,2005
Kieran,0,13,2005
Kieron,0,4,2005
Killian,0,8,2005
Kira,3,0,2005
Kirsten,24,0,2005
Kirsty,21,0,2005
Kirstyn,3,0,2005
Korey,0,4,2005
Kristen,3,0,2005
Kristian,0,9,2005
Kurtis,0,6,2005
Kyla,7,0,2005
Kyle,0,80,2005
Kyra,3,0,2005
Laila,4,0,2005
Lana,6,0,2005
Laoise,6,0,2005
Lara,26,0,2005
Laura,51,0,2005
Lauren,109,0,2005
Laurie,4,0,2005
Lauryn,3,0,2005
Leah,163,0,2005
Leanna,3,0,2005
Leanne,3,0,2005
Lee,0,41,2005
Leia,5,0,2005
Leigh,3,0,2005
Lena,4,0,2005
Lennox,0,4,2005
Leo,0,35,2005
Leon,0,27,2005
Leona,5,0,2005
Levi,0,8,2005
Lewis,0,112,2005
Lia,7,0,2005
Liam,0,56,2005
Libby,5,0,2005
Lilly,4,0,2005
Lily,17,0,2005
Lisa,18,0,2005
Lisa-Marie,4,0,2005
Lloyd,0,4,2005
Logan,0,32,2005
Lois,20,0,2005
Lola,3,0,2005
Lorcan,0,33,2005
Lorna,4,0,2005
Louie,0,3,2005
Louis,0,19,2005
Louise,25,0,2005
Luc,0,3,2005
Luca,0,12,2005
Lucas,0,14,2005
Lucia,10,0,2005
Lucie,11,0,2005
Lucy,156,0,2005
Luis,0,6,2005
Lukas,0,4,2005
Luke,0,153,2005
Lydia,14,0,2005
Mackenzie,10,12,2005
Macy,5,0,2005
Maddie,3,0,2005
Maddison,10,0,2005
Madeline,7,0,2005
Madison,53,0,2005
Maeve,18,0,2005
Maggie,4,0,2005
Maia,4,0,2005
Mairead,5,0,2005
Maisy,4,0,2005
Malachi,0,5,2005
Malachy,0,6,2005
Manus,0,4,2005
Marc,0,18,2005
Marcus,0,19,2005
Margaret,4,0,2005
Maria,30,0,2005
Marissa,3,0,2005
Mark,0,79,2005
Martha,8,0,2005
Martin,0,20,2005
Martina,3,0,2005
Mary,30,0,2005
Mary-Kate,4,0,2005
Mason,0,15,2005
Matt,0,3,2005
Matthew,0,294,2005
Maurice,0,3,2005
Max,0,40,2005
Maxwell,0,3,2005
Maya,10,0,2005
McKenzie,0,5,2005
Meabh,18,0,2005
Meadhbh,5,0,2005
Meagan,3,0,2005
Megan,128,0,2005
Meghan,6,0,2005
Melanie,7,0,2005
Melissa,22,0,2005
Mia,66,0,2005
Michael,0,122,2005
Michaela,17,0,2005
Micheal,0,12,2005
Michelle,5,0,2005
Millie,10,0,2005
Mischa,3,0,2005
Mitchel,0,3,2005
Mitchell,0,3,2005
Miya,4,0,2005
Mollie,33,0,2005
Molly,114,0,2005
Morgan,30,11,2005
Muhammad,0,4,2005
Muireann,5,0,2005
Mya,17,0,2005
Myah,3,0,2005
Myia,3,0,2005
Myles,0,8,2005
Nadine,4,0,2005
Nakita,3,0,2005
Nancy,3,0,2005
Naoise,6,3,2005
Naomi,37,0,2005
Natalie,16,0,2005
Natasha,26,0,2005
Nathan,0,113,2005
Nathaniel,0,9,2005
Neamh,3,0,2005
Neil,0,8,2005
Nia,4,0,2005
Niall,0,67,2005
Niamh,189,0,2005
Nicholas,0,14,2005
Nicola,6,0,2005
Nicole,80,0,2005
Nikita,11,0,2005
Nina,8,0,2005
Noah,0,59,2005
Noel,0,5,2005
Nuala,4,0,2005
Nyah,3,0,2005
Ocean,3,0,2005
Odhran,0,61,2005
Oisin,0,89,2005
Oliver,0,50,2005
Olivia,72,0,2005
Oran,0,43,2005
Orla,38,0,2005
Orlagh,9,0,2005
Orlaigh,5,0,2005
Orlaith,34,0,2005
Orna,3,0,2005
Orran,0,3,2005
Oscar,0,9,2005
Owen,0,50,2005
Padraig,0,27,2005
Paige,31,0,2005
Paris,9,0,2005
Patrice,4,0,2005
Patrick,0,102,2005
Paul,0,51,2005
Pauric,0,5,2005
Peadar,0,6,2005
Pearce,0,7,2005
Pearse,0,23,2005
Peter,0,58,2005
Philip,0,14,2005
Phoebe,11,0,2005
Piaras,0,4,2005
Pierce,0,3,2005
Pippa,3,0,2005
Poppy,13,0,2005
Rachael,26,0,2005
Rachel,151,0,2005
Raymond,0,5,2005
Reanna,3,0,2005
Rebecca,148,0,2005
Rebekah,34,0,2005
Reece,0,66,2005
Regan,0,3,2005
Reuben,0,26,2005
Rhea,3,0,2005
Rhianna,27,0,2005
Rhiannon,21,0,2005
Rhys,0,44,2005
Ria,4,0,2005
Riain,0,4,2005
Rian,0,16,2005
Rianna,3,0,2005
Richard,0,14,2005
Riley,5,11,2005
Rio,0,11,2005
Riona,5,0,2005
Rionach,5,0,2005
Roan,0,3,2005
Robbie,0,13,2005
Robert,0,62,2005
Robyn,20,0,2005
Roise,9,0,2005
Roisin,14,0,2005
Roma,6,0,2005
Ronan,0,65,2005
Rory,0,38,2005
Rosa,5,0,2005
Rose,17,0,2005
Rosie,16,0,2005
Ross,0,37,2005
Rossa,0,3,2005
Rowan,0,9,2005
Roy,0,4,2005
Ruairi,0,44,2005
Ruari,0,8,2005
Ruben,0,6,2005
Ruby,37,0,2005
Rudi,0,4,2005
Ruth,16,0,2005
Ryan,0,228,2005
Rylan,0,3,2005
Sadie,4,0,2005
Saffron,3,0,2005
Sally,3,0,2005
Sam,0,66,2005
Samantha,19,0,2005
Samara,3,0,2005
Samuel,0,97,2005
Saoirse,19,0,2005
Saorla,3,0,2005
Sara,14,0,2005
Sarah,173,0,2005
Sarah-Jane,7,0,2005
Sasha,16,0,2005
Saul,0,3,2005
Scarlett,13,0,2005
Scott,0,48,2005
Seamus,0,13,2005
Sean,0,120,2005
Seana,5,0,2005
Sebastian,0,4,2005
Senan,0,7,2005
Serena,12,0,2005
Seth,0,8,2005
Shakira,4,0,2005
Shana,3,0,2005
Shane,0,47,2005
Shania,8,0,2005
Shanice,6,0,2005
Shanna,3,0,2005
Shannon,76,0,2005
Shaun,0,13,2005
Shauna,15,0,2005
Shauneen,3,0,2005
Shay,0,18,2005
Shayne,0,3,2005
Shea,0,94,2005
Shona,9,0,2005
Sian,8,0,2005
Sienna,16,0,2005
Simon,0,9,2005
Sinead,22,0,2005
Siobhan,5,0,2005
Skye,11,0,2005
Sofia,7,0,2005
Sol,0,3,2005
Sophia,23,0,2005
Sophie,196,0,2005
Sorcha,15,0,2005
Stacey,9,0,2005
Stefan,0,7,2005
Stella,4,0,2005
Stephanie,10,0,2005
Stephen,0,67,2005
Steven,0,14,2005
Stuart,0,14,2005
Summer,13,0,2005
Susan,7,0,2005
Susannah,4,0,2005
Tabitha,4,0,2005
Tadhg,0,5,2005
Talia,4,0,2005
Tammy,3,0,2005
Tamzin,8,0,2005
Tanisha,4,0,2005
Tara,28,0,2005
Taryn,3,0,2005
Taylor,11,37,2005
Teagan,9,0,2005
Tegan,6,0,2005
Teighan,3,0,2005
Terence,0,3,2005
Tess,3,0,2005
Thea,3,0,2005
Theo,0,4,2005
Theodore,0,3,2005
Therese,4,0,2005
Thomas,0,157,2005
Tia,12,0,2005
Tiana,3,0,2005
Tiarna,3,0,2005
Tiarnan,0,36,2005
Tiegan,3,0,2005
Tierna,10,0,2005
Tiernan,0,50,2005
Tiffany,3,0,2005
Timothy,0,22,2005
Tobias,0,3,2005
Toby,0,19,2005
Todd,0,3,2005
Tom,0,29,2005
Tomas,0,16,2005
Tommy,0,4,2005
Toni,10,0,2005
Tony,0,5,2005
Tori,16,0,2005
Torin,0,3,2005
Travis,0,12,2005
Trinity,5,0,2005
Tristan,0,18,2005
Troy,0,8,2005
Turlough,0,3,2005
Ty,0,6,2005
Tyler,0,62,2005
Tylor,0,3,2005
Ultan,0,3,2005
Una,7,0,2005
Vanessa,3,0,2005
Victoria,27,0,2005
Vincent,0,5,2005
Warren,0,6,2005
Will,0,7,2005
William,0,85,2005
Yasmin,7,0,2005
Yazmin,3,0,2005
Yvonne,3,0,2005
Zac,0,8,2005
Zach,0,21,2005
Zachary,0,10,2005
Zack,0,13,2005
Zak,0,17,2005
Zara,46,0,2005
Zoe,38,0,2005
Aaliyah,11,0,2006
Aaron,0,131,2006
Abbey,5,0,2006
Abbi,11,0,2006
Abbie,81,0,2006
Abbie-lee,3,0,2006
Abby,9,0,2006
Abi,22,0,2006
Abigail,57,0,2006
Adam,0,216,2006
Adrian,0,8,2006
Adrianna,3,0,2006
Aidan,0,55,2006
Aiden,0,4,2006
Aimee,131,0,2006
Aine,36,0,2006
Aisha,3,0,2006
Aisling,17,0,2006
Aislinn,8,0,2006
Ajay,0,5,2006
Alan,0,9,2006
Alana,22,0,2006
Alanna,15,0,2006
Alannah,11,0,2006
Alec,0,5,2006
Alesha,4,0,2006
Alex,33,51,2006
Alexander,0,50,2006
Alexandra,28,0,2006
Alexandria,4,0,2006
Alexis,6,0,2006
Alfie,0,21,2006
Alice,20,0,2006
Alicia,30,0,2006
Alisha,31,0,2006
Alistair,0,3,2006
Alix,3,0,2006
Alyssa,14,0,2006
Amber,31,0,2006
Amelia,18,0,2006
Amelie,3,0,2006
Amie,3,0,2006
Amy,143,0,2006
Amy-lee,3,0,2006
Amy-leigh,5,0,2006
Anais,3,0,2006
Andrea,6,0,2006
Andrew,0,93,2006
Angel,6,0,2006
Angelica,3,0,2006
Angus,0,4,2006
Ann,3,0,2006
Anna,130,0,2006
Annabel,4,0,2006
Annabelle,9,0,2006
Anne,7,0,2006
Annie,33,0,2006
Anthony,0,32,2006
Anton,0,7,2006
Anya,5,0,2006
Aobh,4,0,2006
Aodan,0,4,2006
Aodhan,0,30,2006
Aoibh,9,0,2006
Aoibhe,10,0,2006
Aoibheann,20,0,2006
Aoibhin,9,0,2006
Aoibhinn,3,0,2006
Aoife,143,0,2006
April,3,0,2006
Arabella,4,0,2006
Archie,0,16,2006
Arianna,4,0,2006
Aron,0,4,2006
Asha,3,0,2006
Ashleigh,10,0,2006
Ashley,7,3,2006
Ashlyn,3,0,2006
Ashton,0,23,2006
Auguste,3,0,2006
Austeja,3,0,2006
Austin,0,3,2006
Ava,27,0,2006
Bailey,0,32,2006
Bailie,0,4,2006
Barra,0,3,2006
Barry,0,12,2006
Beatrice,3,0,2006
Ben,0,192,2006
Benedict,0,4,2006
Benjamin,0,92,2006
Bernadette,3,0,2006
Bernard,0,4,2006
Beth,54,0,2006
Bethan,4,0,2006
Bethany,41,0,2006
Billie,3,0,2006
Billy,0,10,2006
Blaine,0,3,2006
Blaithin,8,0,2006
Blake,0,21,2006
Blathnaid,4,0,2006
Bobby,0,15,2006
Bradley,0,42,2006
Brady,0,3,2006
Brandon,0,29,2006
Breanna,3,0,2006
Brendan,0,16,2006
Brenna,5,0,2006
Brian,0,11,2006
Brianna,18,0,2006
Bridget,3,0,2006
Bridin,3,0,2006
Brigid,3,0,2006
Brodie,0,4,2006
Brody,0,3,2006
Brogan,7,5,2006
Bronagh,16,0,2006
Brooke,34,0,2006
Brooklyn,5,10,2006
Bryan,0,3,2006
Bryn,0,7,2006
Bryony,3,0,2006
Byron,0,3,2006
Caden,0,4,2006
Cadhla,5,0,2006
Caelan,0,7,2006
Cahal,0,4,2006
Cahir,0,9,2006
Caiden,0,3,2006
Cailean,0,3,2006
Cain,0,3,2006
Cait,3,0,2006
Caithlin,3,0,2006
Caitlin,149,0,2006
Caitlyn,13,0,2006
Cal,0,5,2006
Caleb,0,40,2006
Callan,0,4,2006
Callie,5,0,2006
Callum,0,198,2006
Calum,0,115,2006
Calvin,0,11,2006
Cameron,0,73,2006
Candice,3,0,2006
Caoimhe,74,0,2006
Caoimhin,0,26,2006
Caolan,0,66,2006
Caolin,0,4,2006
Caomhan,0,3,2006
Cara,100,0,2006
Caragh,13,0,2006
Carl,0,6,2006
Carla,17,0,2006
Carly,9,0,2006
Carrie,6,0,2006
Carson,0,12,2006
Carter,0,55,2006
Carys,11,0,2006
Casey,21,8,2006
Cassie,14,0,2006
Cathair,0,6,2006
Cathal,0,18,2006
Cathan,0,3,2006
Cathaoir,0,4,2006
Catherine,57,0,2006
Catriona,4,0,2006
Cayden,0,3,2006
Ceallach,4,0,2006
Ceili,3,0,2006
Cerys,6,0,2006
Chantelle,10,0,2006
Charlene,3,0,2006
Charles,0,28,2006
Charley,15,5,2006
Charli,4,0,2006
Charlie,20,116,2006
Charlotte,52,0,2006
Che,0,6,2006
Chelsea,18,0,2006
Chelsey,3,0,2006
Chloe,158,0,2006
Christian,0,18,2006
Christina,6,0,2006
Christopher,0,73,2006
Cian,0,23,2006
Ciara,67,0,2006
Ciaran,0,54,2006
Ciarnan,0,3,2006
Ciarrai,4,0,2006
Cillian,0,25,2006
Claire,17,0,2006
Clara,31,0,2006
Claragh,3,0,2006
Clare,12,0,2006
Clarke,0,4,2006
Claudia,10,0,2006
Cliodhna,32,0,2006
Cliona,5,0,2006
Clodagh,31,0,2006
Codie,5,3,2006
Cody,7,19,2006
Cohen,0,7,2006
Colby,0,3,2006
Cole,0,16,2006
Colin,0,5,2006
Colleen,8,0,2006
Colm,0,7,2006
Conaire,0,3,2006
Conal,0,17,2006
Conall,0,30,2006
Conan,0,21,2006
Conn,0,9,2006
Connie,9,0,2006
Connor,0,50,2006
Conor,0,169,2006
Conrad,0,4,2006
Cooper,0,4,2006
Cora,37,0,2006
Corey,0,78,2006
Cori,0,3,2006
Cormac,0,51,2006
Cory,0,9,2006
Courtney,40,0,2006
Craig,0,12,2006
Criostoir,0,3,2006
Curtis,0,26,2006
Daire,0,28,2006
Daisy,13,0,2006
Daithi,0,6,2006
Dakota,10,0,2006
Damian,0,6,2006
Damien,0,3,2006
Daniel,0,225,2006
Danielle,11,0,2006
Danny,0,10,2006
Dara,0,27,2006
Darach,0,4,2006
Daragh,0,4,2006
Darcey,10,0,2006
Darci,5,0,2006
Darcie,6,0,2006
Darcy,12,0,2006
Daria,3,0,2006
Darragh,0,62,2006
Darren,0,18,2006
Darryl,0,4,2006
Daryl,0,6,2006
David,0,97,2006
Dawn,3,0,2006
Dawson,0,4,2006
Deaglan,0,5,2006
Dean,0,21,2006
Dearbhla,14,0,2006
Declan,0,23,2006
Demi,20,0,2006
Demi-lee,3,0,2006
Dervla,4,0,2006
Destiny,3,0,2006
Devon,0,4,2006
Diarmuid,0,11,2006
Dillon,0,13,2006
Dominic,0,7,2006
Dominik,0,6,2006
Dominykas,0,3,2006
Donal,0,15,2006
Donncha,0,4,2006
Donnchadh,0,3,2006
Drew,0,3,2006
Dylan,0,164,2006
Eabha,14,0,2006
Eadaoin,4,0,2006
Eamon,0,12,2006
Eamonn,0,5,2006
Ebony,6,0,2006
Eden,8,0,2006
Edie,3,0,2006
Edmund,0,3,2006
Edward,0,18,2006
Eilis,3,0,2006
Eilish,4,0,2006
Eimear,70,0,2006
Eimhear,7,0,2006
Eireann,16,0,2006
Eleanor,6,0,2006
Elena,4,0,2006
Eli,0,5,2006
Elijah,0,9,2006
Elise,6,0,2006
Elisha,3,0,2006
Eliza,4,0,2006
Elizabeth,24,0,2006
Ella,96,0,2006
Ella-rose,5,0,2006
Elle,18,0,2006
Ellen,54,0,2006
Ellie,194,0,2006
Ellie-louise,4,0,2006
Ellie-may,3,0,2006
Ellie-rose,4,0,2006
Elliot,0,6,2006
Elliott,0,4,2006
Ellis,0,4,2006
Eloise,7,0,2006
Emer,8,0,2006
Emilie,4,0,2006
Emilija,7,0,2006
Emily,139,0,2006
Emma,213,0,2006
Emma-jane,4,0,2006
Emma-louise,4,0,2006
Emmet,0,8,2006
Emmett,0,8,2006
Enda,0,9,2006
Enya,12,0,2006
Eoghain,0,3,2006
Eoghan,0,35,2006
Eoin,0,103,2006
Eric,0,3,2006
Erica,6,0,2006
Erika,3,0,2006
Erin,159,0,2006
Erinn,7,0,2006
Esther,6,0,2006
Ethan,0,184,2006
Euan,0,26,2006
Eugene,0,5,2006
Eunan,0,4,2006
Eva,80,0,2006
Evan,0,22,2006
Eve,60,0,2006
Evelyn,3,0,2006
Evie,36,0,2006
Ewan,0,26,2006
Faith,32,0,2006
Faolan,0,4,2006
Farrah,7,0,2006
Fay,3,0,2006
Faye,17,0,2006
Felix,0,5,2006
Fergal,0,4,2006
Fergus,0,4,2006
Fiachra,0,3,2006
Fianna,3,0,2006
Finbar,0,3,2006
Finlay,0,14,2006
Finley,0,3,2006
Finn,0,34,2006
Fintan,0,13,2006
Fiona,13,0,2006
Fionn,0,31,2006
Fionntan,0,3,2006
Fionnuala,7,0,2006
Fiontan,0,8,2006
Flynn,0,4,2006
Frances,3,0,2006
Francesca,9,0,2006
Francis,0,12,2006
Frank,0,7,2006
Frankie,0,5,2006
Fraser,0,4,2006
Frazer,0,4,2006
Freddie,0,6,2006
Freya,20,0,2006
Fynn,0,3,2006
Gabriel,0,10,2006
Gabriele,4,0,2006
Gabrielle,11,0,2006
Gareth,0,21,2006
Gary,0,14,2006
Gavin,0,21,2006
Gearoid,0,3,2006
Gemma,14,0,2006
George,0,23,2006
Georgia,33,0,2006
Georgina,10,0,2006
Gerard,0,28,2006
Glen,0,5,2006
Glenn,0,7,2006
Grace,231,0,2006
Gracie,10,0,2006
Grainne,12,0,2006
Grant,0,3,2006
Hailie,3,0,2006
Haley,3,0,2006
Halle,7,0,2006
Hannah,169,0,2006
Harley,0,11,2006
Harriet,3,0,2006
Harrison,0,12,2006
Harry,0,111,2006
Harvey,0,40,2006
Hayden,0,8,2006
Hayley,10,0,2006
Heather,4,0,2006
Heidi,10,0,2006
Helen,3,0,2006
Helena,3,0,2006
Henry,0,12,2006
Hollie,33,0,2006
Holly,85,0,2006
Hope,11,0,2006
Hugh,0,6,2006
Ian,0,4,2006
Ieuan,0,3,2006
Iman,3,0,2006
Imogen,10,0,2006
India,5,0,2006
Iona,8,0,2006
Isaac,0,27,2006
Isabel,4,0,2006
Isabella,22,0,2006
Isabelle,4,0,2006
Isla,7,0,2006
Jack,0,312,2006
Jackson,0,10,2006
Jacob,0,53,2006
Jade,12,0,2006
Jak,0,3,2006
Jake,0,125,2006
Jakub,0,5,2006
James,0,256,2006
Jamie,5,170,2006
Jamie-lee,4,0,2006
Jane,11,0,2006
Jarlath,0,3,2006
Jasmine,35,0,2006
Jason,0,29,2006
Jay,0,62,2006
Jayden,0,14,2006
Jayla,3,0,2006
Jayne,7,0,2006
Jean,3,0,2006
Jemma,8,0,2006
Jenna,22,0,2006
Jennie,3,0,2006
Jennifer,12,0,2006
Jenny,7,0,2006
Jenson,0,5,2006
Jessica,164,0,2006
Jessie,5,0,2006
Jia,0,4,2006
Jill,4,0,2006
Jimmy,0,4,2006
Joanna,14,0,2006
Joanne,3,0,2006
Jodi,10,0,2006
Jodie,33,0,2006
Jody,3,0,2006
Joe,0,10,2006
Joel,0,62,2006
Joey,0,3,2006
John,0,93,2006
Johnathan,0,4,2006
Johnnie,0,3,2006
Johnny,0,5,2006
Jonah,0,18,2006
Jonathan,0,52,2006
Jordan,3,19,2006
Jorja,16,0,2006
Jose,0,3,2006
Joseph,0,93,2006
Josh,0,42,2006
Joshua,0,207,2006
Joy,3,0,2006
Jude,0,54,2006
Judith,5,0,2006
Julia,14,0,2006
Juliette,3,0,2006
Justin,0,24,2006
Kacey,14,0,2006
Kaci,15,0,2006
Kaci-lee,4,0,2006
Kacper,0,5,2006
Kadie,3,0,2006
Kaelah,3,0,2006
Kai,0,18,2006
Kaitlin,9,0,2006
Kaitlyn,18,0,2006
Kane,0,3,2006
Kara,22,0,2006
Karis,7,0,2006
Karl,0,12,2006
Karla,3,0,2006
Karolina,5,0,2006
Kate,44,0,2006
Katelyn,21,0,2006
Katelynn,4,0,2006
Katherine,11,0,2006
Kathleen,7,0,2006
Kathryn,19,0,2006
Katie,297,0,2006
Katie-leigh,6,0,2006
Katie-louise,3,0,2006
Katie-rose,5,0,2006
Katrina,3,0,2006
Katy,11,0,2006
Kayla,30,0,2006
Kayleigh,31,0,2006
Kayley,8,0,2006
Keelan,0,12,2006
Keeley,9,0,2006
Keely,4,0,2006
Keeva,5,0,2006
Keira,16,0,2006
Keisha,4,0,2006
Keith,0,4,2006
Kelan,0,6,2006
Kelis,3,0,2006
Kellie,4,0,2006
Kelly,8,0,2006
Kelsey,18,0,2006
Kelsie,3,0,2006
Kelvin,0,4,2006
Kenzie,7,14,2006
Keri,3,0,2006
Kerri,7,0,2006
Kerry,6,0,2006
Kevin,0,28,2006
Kezia,3,0,2006
Kian,0,19,2006
Kiera,12,0,2006
Kieran,0,14,2006
Kiernan,0,4,2006
Killian,0,9,2006
Kimberley,4,0,2006
Kirsten,13,0,2006
Kirsty,11,0,2006
Klara,5,0,2006
Kodi,4,0,2006
Kris,0,3,2006
Kristen,3,0,2006
Kristian,0,12,2006
Kristin,3,0,2006
Kurtis,0,8,2006
Kyla,9,0,2006
Kyle,0,58,2006
Kylie,3,0,2006
Kym,3,0,2006
Kyra,6,0,2006
Lacey,4,0,2006
Lana,9,0,2006
Laoise,8,0,2006
Lara,33,0,2006
Laura,55,0,2006
Lauren,87,0,2006
Laurence,0,5,2006
Lauryn,5,0,2006
Layla,4,0,2006
Lea,3,0,2006
Leah,142,0,2006
Leann,4,0,2006
Leanne,4,0,2006
Lee,0,37,2006
Leigha,5,0,2006
Leighton,0,3,2006
Lennon,0,4,2006
Leo,0,31,2006
Leon,0,19,2006
Leona,6,0,2006
Levi,0,4,2006
Lewis,0,104,2006
Lexie,6,0,2006
Liam,0,50,2006
Liana,3,0,2006
Libby,6,0,2006
Lillie,3,0,2006
Lilly,6,0,2006
Lily,38,0,2006
Lincoln,0,3,2006
Lisa,11,0,2006
Lisa-marie,3,0,2006
Lochlann,0,5,2006
Logan,0,37,2006
Lois,19,0,2006
Lola,7,0,2006
Lorcan,0,39,2006
Louie,0,4,2006
Louis,0,22,2006
Louisa,3,0,2006
Louise,24,0,2006
Luca,0,22,2006
Lucas,0,24,2006
Lucia,16,0,2006
Lucie,24,0,2006
Lucy,193,0,2006
Luis,0,6,2006
Luka,0,6,2006
Lukas,0,7,2006
Luke,0,165,2006
Lydia,17,0,2006
Lyla,3,0,2006
Macie,3,0,2006
Mackenzie,3,8,2006
Maddie,5,0,2006
Maddison,10,0,2006
